,title,relative_link,date,filename
2367,بداية من الغد و لمدة أسبوعين: إضطراب في توزيع ماء الشرب بـ5 ولايات,https://essada.net/%d8%a8%d8%af%d8%a7%d9%8a%d8%a9-%d9%85%d9%86-%d8%a7%d9%84%d8%ba%d8%af-%d9%88-%d9%84%d9%85%d8%af%d8%a9-%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d9%86-%d8%a5%d8%b6%d8%b7%d8%b1%d8%a7%d8%a8-%d9%81%d9%8a.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2368,وفاة شقيقين بعد غرقهما في شلالات بني مطير,https://essada.net/%d9%88%d9%81%d8%a7%d8%a9-%d8%b4%d9%82%d9%8a%d9%82%d9%8a%d9%86-%d8%a8%d8%b9%d8%af-%d8%ba%d8%b1%d9%82%d9%87%d9%85%d8%a7-%d9%81%d9%8a-%d8%b4%d9%84%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d9%86%d9%8a-%d9%85%d8%b7.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2369,خلال وقفة اِحتجاجية: المعلمون النواب بالقصرين يهددون بمقاطعة الاِمتحانات,https://essada.net/%d8%ae%d9%84%d8%a7%d9%84-%d9%88%d9%82%d9%81%d8%a9-%d8%a7%d9%90%d8%ad%d8%aa%d8%ac%d8%a7%d8%ac%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%b9%d9%84%d9%85%d9%88%d9%86-%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d8%a8.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2370,القيروان: المعلمون النواب يحتجّون,https://essada.net/%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d8%b9%d9%84%d9%85%d9%88%d9%86-%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d9%8a%d8%ad%d8%aa%d8%ac%d9%91%d9%88%d9%86.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2371,توزر: أصحاب الشركات التجارية يحتجون و يهددون بإيقاف نشاطهم,https://essada.net/%d8%aa%d9%88%d8%b2%d8%b1-%d8%a3%d8%b5%d8%ad%d8%a7%d8%a8-%d8%a7%d9%84%d8%b4%d8%b1%d9%83%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d9%8a%d8%a9-%d9%8a%d8%ad%d8%aa%d8%ac%d9%88%d9%86-%d9%88-%d9%8a.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2372,قبلي: إنتاج أكثر من 8600 طن من التمور البيولوجية بمختلف الواحات خلال الموسم الحالي,https://essada.net/%d9%82%d8%a8%d9%84%d9%8a-%d8%a5%d9%86%d8%aa%d8%a7%d8%ac-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-8600-%d8%b7%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%aa%d9%85%d9%88%d8%b1-%d8%a7%d9%84%d8%a8%d9%8a%d9%88%d9%84.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2373,مستشفى بنزرت: إتلاف 100 كيس من الدم‎ بسبب إنقطاع التيار الكهربائي,https://essada.net/%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%89-%d8%a8%d9%86%d8%b2%d8%b1%d8%aa-%d8%a5%d8%aa%d9%84%d8%a7%d9%81-100-%d9%83%d9%8a%d8%b3-%d9%85%d9%86-%d8%a7%d9%84%d8%af%d9%85%e2%80%8e-%d8%a8%d8%b3%d8%a8%d8%a8.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2374,نابل: عدد من مكونات المجتمع المدني يكرمون الوحدات الأمنية بالجهة,https://essada.net/%d9%86%d8%a7%d8%a8%d9%84-%d8%b9%d8%af%d8%af-%d9%85%d9%86-%d9%85%d9%83%d9%88%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-%d9%8a%d9%83%d8%b1%d9%85.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2375,بنزرت: بعد أن إعتدت عليه بواسطة سكين، المتضرر لا يرغب في تتبع صديقته عدليا,https://essada.net/%d8%a8%d9%86%d8%b2%d8%b1%d8%aa-%d8%a8%d8%b9%d8%af-%d8%a3%d9%86-%d8%a5%d8%b9%d8%aa%d8%af%d8%aa-%d8%b9%d9%84%d9%8a%d9%87-%d8%a8%d9%88%d8%a7%d8%b3%d8%b7%d8%a9-%d8%b3%d9%83%d9%8a%d9%86%d8%8c-%d8%a7%d9%84.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2376,أكودة: القبض على شاب من أجل تحويل وجهة فتاة,https://essada.net/%d8%a3%d9%83%d9%88%d8%af%d8%a9-%d8%a7%d9%84%d9%82%d8%a8%d8%b6-%d8%b9%d9%84%d9%89-%d8%b4%d8%a7%d8%a8-%d9%85%d9%86-%d8%a3%d8%ac%d9%84-%d8%aa%d8%ad%d9%88%d9%8a%d9%84-%d9%88%d8%ac%d9%87%d8%a9-%d9%81.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2377,جندوبة: المعطّلون عن العمل يحتجون و ينظمون مسيرة,https://essada.net/%d8%ac%d9%86%d8%af%d9%88%d8%a8%d8%a9-%d8%a7%d9%84%d9%85%d8%b9%d8%b7%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%86-%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d9%8a%d8%ad%d8%aa%d8%ac%d9%88%d9%86-%d9%88-%d9%8a%d9%86%d8%b8.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2378,بحارة قرقنة غاضبون و يطالبون بالتقرير النهائي حول أسباب نفوق الأسماك,https://essada.net/%d8%a8%d8%ad%d8%a7%d8%b1%d8%a9-%d9%82%d8%b1%d9%82%d9%86%d8%a9-%d8%ba%d8%a7%d8%b6%d8%a8%d9%88%d9%86-%d9%88-%d9%8a%d8%b7%d8%a7%d9%84%d8%a8%d9%88%d9%86-%d8%a8%d8%a7%d9%84%d8%aa%d9%82%d8%b1%d9%8a%d8%b1.html,الأثنين 28 ربيع الثاني 1439ﻫ 15-1-2018م,
2379,صفاقس: لا صحة لخبر وفاة الفتاة المعتدى عليها في أحداث الشغب,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d9%84%d8%a7-%d8%b5%d8%ad%d8%a9-%d9%84%d8%ae%d8%a8%d8%b1-%d9%88%d9%81%d8%a7%d8%a9-%d8%a7%d9%84%d9%81%d8%aa%d8%a7%d8%a9-%d8%a7%d9%84%d9%85%d8%b9%d8%aa%d8%af%d9%89-%d8%b9.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2380,القصرين: تجدد المواجهات بين الأمن و محتجين بفريانة,https://essada.net/%d8%a7%d9%84%d9%82%d8%b5%d8%b1%d9%8a%d9%86-%d8%aa%d8%ac%d8%af%d8%af-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d8%ac%d9%87%d8%a7%d8%aa-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%a3%d9%85%d9%86-%d9%88-%d9%85%d8%ad%d8%aa.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2381,رمادة: حجز 6000 علبة سجائر مهربة داخل شاحنة ثقيلة,https://essada.net/%d8%b1%d9%85%d8%a7%d8%af%d8%a9-%d8%ad%d8%ac%d8%b2-6000-%d8%b9%d9%84%d8%a8%d8%a9-%d8%b3%d8%ac%d8%a7%d8%a6%d8%b1-%d9%85%d9%87%d8%b1%d8%a8%d8%a9-%d8%af%d8%a7%d8%ae%d9%84-%d8%b4%d8%a7%d8%ad%d9%86%d8%a9.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2382,مدنين: حجز “درون” داخل منزل,https://essada.net/%d9%85%d8%af%d9%86%d9%8a%d9%86-%d8%ad%d8%ac%d8%b2-%d8%af%d8%b1%d9%88%d9%86-%d8%af%d8%a7%d8%ae%d9%84-%d9%85%d9%86%d8%b2%d9%84.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2383,إفتتاح أول مكتب تحكيم تجاري دولي بسوسة,https://essada.net/%d8%a5%d9%81%d8%aa%d8%aa%d8%a7%d8%ad-%d8%a3%d9%88%d9%84-%d9%85%d9%83%d8%aa%d8%a8-%d8%aa%d8%ad%d9%83%d9%8a%d9%85-%d8%aa%d8%ac%d8%a7%d8%b1%d9%8a-%d8%af%d9%88%d9%84%d9%8a-%d8%a8%d8%b3%d9%88%d8%b3%d8%a9.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2384,تالة: الأهالي متمسكون بمطلب إقرار ولاية,https://essada.net/%d8%aa%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%a3%d9%87%d8%a7%d9%84%d9%8a-%d9%85%d8%aa%d9%85%d8%b3%d9%83%d9%88%d9%86-%d8%a8%d9%85%d8%b7%d9%84%d8%a8-%d8%a5%d9%82%d8%b1%d8%a7%d8%b1-%d9%88%d9%84%d8%a7%d9%8a.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2385,موقع ”مشبوه” يتحدث باِسمها: جامعة صفاقس توضح,https://essada.net/%d9%85%d9%88%d9%82%d8%b9-%d9%85%d8%b4%d8%a8%d9%88%d9%87-%d9%8a%d8%aa%d8%ad%d8%af%d8%ab-%d8%a8%d8%a7%d9%90%d8%b3%d9%85%d9%87%d8%a7-%d8%ac%d8%a7%d9%85%d8%b9%d8%a9-%d8%b5%d9%81%d8%a7%d9%82%d8%b3.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2386,“الصوناد”: إستئناف تزويد عدد من أحياء صفاقس تدريجيا بالماء حال الإنتهاء من إصلاح إحدى قنوات التوزيع,https://essada.net/%d8%a7%d9%84%d8%b5%d9%88%d9%86%d8%a7%d8%af-%d8%a5%d8%b3%d8%aa%d8%a6%d9%86%d8%a7%d9%81-%d8%aa%d8%b2%d9%88%d9%8a%d8%af-%d8%b9%d8%af%d8%af-%d9%85%d9%86-%d8%a3%d8%ad%d9%8a%d8%a7%d8%a1-%d8%b5%d9%81.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2387,القطار: قتيلان و خمسة مصابين في حادث تصادم بين سيارتين,https://essada.net/%d8%a7%d9%84%d9%82%d8%b7%d8%a7%d8%b1-%d9%82%d8%aa%d9%8a%d9%84%d8%a7%d9%86-%d9%88-%d8%ae%d9%85%d8%b3%d8%a9-%d9%85%d8%b5%d8%a7%d8%a8%d9%8a%d9%86-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab-%d8%aa%d8%b5%d8%a7.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2388,صفاقس: إيقاف منحرفين تورطوا في أعمال التخريب الأخيرة,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d9%85%d9%86%d8%ad%d8%b1%d9%81%d9%8a%d9%86-%d8%aa%d9%88%d8%b1%d8%b7%d9%88%d8%a7-%d9%81%d9%8a-%d8%a3%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84.html,الأحد 27 ربيع الثاني 1439ﻫ 14-1-2018م,
2389,صفاقس: العثور على التلميذة المُختفية منذ يومين,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%a7%d9%84%d8%b9%d8%ab%d9%88%d8%b1-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%aa%d9%84%d9%85%d9%8a%d8%b0%d8%a9-%d8%a7%d9%84%d9%85%d9%8f%d8%ae%d8%aa%d9%81%d9%8a%d8%a9-%d9%85.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2390,القصرين: نسبة تقدم أشغال البئر العميقة بمنطقة الصخيرات تبلغ 30 %,https://essada.net/%d8%a7%d9%84%d9%82%d8%b5%d8%b1%d9%8a%d9%86-%d9%86%d8%b3%d8%a8%d8%a9-%d8%aa%d9%82%d8%af%d9%85-%d8%a3%d8%b4%d8%ba%d8%a7%d9%84-%d8%a7%d9%84%d8%a8%d8%a6%d8%b1-%d8%a7%d9%84%d8%b9%d9%85%d9%8a%d9%82%d8%a9.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2391,المهدية: حجز شاحنة محمّلة بـ1000 لتر من مادة الزيت المدعم في سلقطة,https://essada.net/%d8%a7%d9%84%d9%85%d9%87%d8%af%d9%8a%d8%a9-%d8%ad%d8%ac%d8%b2-%d8%b4%d8%a7%d8%ad%d9%86%d8%a9-%d9%85%d8%ad%d9%85%d9%91%d9%84%d8%a9-%d8%a8%d9%801000-%d9%84%d8%aa%d8%b1-%d9%85%d9%86-%d9%85%d8%a7%d8%af.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2392,سليانة: تساقط كميات من الثلوج و السلطات تستعدّ,https://essada.net/%d8%b3%d9%84%d9%8a%d8%a7%d9%86%d8%a9-%d8%aa%d8%b3%d8%a7%d9%82%d8%b7-%d9%83%d9%85%d9%8a%d8%a7%d8%aa-%d9%85%d9%86-%d8%a7%d9%84%d8%ab%d9%84%d9%88%d8%ac-%d9%88-%d8%a7%d9%84%d8%b3%d9%84%d8%b7%d8%a7%d8%aa.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2393,سليانة: محاولة حرق مقر أمني ببوعرادة‎ و الوالي يستعطف الأهالي,https://essada.net/%d8%b3%d9%84%d9%8a%d8%a7%d9%86%d8%a9-%d9%85%d8%ad%d8%a7%d9%88%d9%84%d8%a9-%d8%ad%d8%b1%d9%82-%d9%85%d9%82%d8%b1-%d8%a3%d9%85%d9%86%d9%8a-%d8%a8%d8%a8%d9%88%d8%b9%d8%b1%d8%a7%d8%af%d8%a9%e2%80%8e.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2394,هرقلة: حجز سلع مهربة بقيمة 34 ألف دينار,https://essada.net/%d9%87%d8%b1%d9%82%d9%84%d8%a9-%d8%ad%d8%ac%d8%b2-%d8%b3%d9%84%d8%b9-%d9%85%d9%87%d8%b1%d8%a8%d8%a9-%d8%a8%d9%82%d9%8a%d9%85%d8%a9-34-%d8%a3%d9%84%d9%81-%d8%af%d9%8a%d9%86%d8%a7%d8%b1.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2395,المنستير: حجز كمية من الكوكايين داخل سيارة,https://essada.net/%d8%a7%d9%84%d9%85%d9%86%d8%b3%d8%aa%d9%8a%d8%b1-%d8%ad%d8%ac%d8%b2-%d9%83%d9%85%d9%8a%d8%a9-%d9%85%d9%86-%d8%a7%d9%84%d9%83%d9%88%d9%83%d8%a7%d9%8a%d9%8a%d9%86-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%8a.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2396,القصرين: إسترجاع جرّار فلاحي تم نهبه في أحداث الثورة سنة 2011,https://essada.net/%d8%a7%d9%84%d9%82%d8%b5%d8%b1%d9%8a%d9%86-%d8%a5%d8%b3%d8%aa%d8%b1%d8%ac%d8%a7%d8%b9-%d8%ac%d8%b1%d9%91%d8%a7%d8%b1-%d9%81%d9%84%d8%a7%d8%ad%d9%8a-%d8%aa%d9%85-%d9%86%d9%87%d8%a8%d9%87-%d9%81%d9%8a.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2397,إحالة ملف إنجاز المعهد الثانوي ببلطة بوعوان على لجنة الإنتزاع,https://essada.net/%d8%a5%d8%ad%d8%a7%d9%84%d8%a9-%d9%85%d9%84%d9%81-%d8%a5%d9%86%d8%ac%d8%a7%d8%b2-%d8%a7%d9%84%d9%85%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%88%d9%8a-%d8%a8%d8%a8%d9%84%d8%b7%d8%a9-%d8%a8.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2398,عودة المواجهات بين الأمن و المحتجين في سليانة‎,https://essada.net/%d8%b9%d9%88%d8%af%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d8%ac%d9%87%d8%a7%d8%aa-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%a3%d9%85%d9%86-%d9%88-%d8%a7%d9%84%d9%85%d8%ad%d8%aa%d8%ac%d9%8a%d9%86-%d9%81%d9%8a.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2399,بين القيروان و صفاقس: إيقاف متورطين في سرقة مصوغ على ملك رجل أعمال,https://essada.net/%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d9%88-%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d9%85%d8%aa%d9%88%d8%b1%d8%b7%d9%8a%d9%86-%d9%81%d9%8a-%d8%b3.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2400,تطاوين: وفاة درّاج في حادث مرور إثر نهاية رالي القمر,https://essada.net/%d8%aa%d8%b7%d8%a7%d9%88%d9%8a%d9%86-%d9%88%d9%81%d8%a7%d8%a9-%d8%af%d8%b1%d9%91%d8%a7%d8%ac-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab-%d9%85%d8%b1%d9%88%d8%b1-%d8%a5%d8%ab%d8%b1-%d9%86%d9%87%d8%a7%d9%8a.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2401,بنزرت: إيقاف قاتل المواطن التركي‎,https://essada.net/%d8%a8%d9%86%d8%b2%d8%b1%d8%aa-%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d9%82%d8%a7%d8%aa%d9%84-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d8%b7%d9%86-%d8%a7%d9%84%d8%aa%d8%b1%d9%83%d9%8a%e2%80%8e.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2402,جندوبة: الوالي يزور مبيت معهد خمير و يأذن بجملة من الإجراءات,https://essada.net/%d8%ac%d9%86%d8%af%d9%88%d8%a8%d8%a9-%d8%a7%d9%84%d9%88%d8%a7%d9%84%d9%8a-%d9%8a%d8%b2%d9%88%d8%b1-%d9%85%d8%a8%d9%8a%d8%aa-%d9%85%d8%b9%d9%87%d8%af-%d8%ae%d9%85%d9%8a%d8%b1-%d9%88-%d9%8a%d8%a3%d8%b0.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2403,سوسة: إيقاف شاب منتحل صفة صحفي,https://essada.net/%d8%b3%d9%88%d8%b3%d8%a9-%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d8%b4%d8%a7%d8%a8-%d9%85%d9%86%d8%aa%d8%ad%d9%84-%d8%b5%d9%81%d8%a9-%d8%b5%d8%ad%d9%81%d9%8a.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2404,قابس: وفاة 5 أشخاص في حادث مرور,https://essada.net/%d9%82%d8%a7%d8%a8%d8%b3-%d9%88%d9%81%d8%a7%d8%a9-5-%d8%a3%d8%b4%d8%ae%d8%a7%d8%b5-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab-%d9%85%d8%b1%d9%88%d8%b1.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2405,سوسة: القبض على مجرم خطير روّع الأهالي بمسدّس,https://essada.net/%d8%b3%d9%88%d8%b3%d8%a9-%d8%a7%d9%84%d9%82%d8%a8%d8%b6-%d8%b9%d9%84%d9%89-%d9%85%d8%ac%d8%b1%d9%85-%d8%ae%d8%b7%d9%8a%d8%b1-%d8%b1%d9%88%d9%91%d8%b9-%d8%a7%d9%84%d8%a3%d9%87%d8%a7%d9%84%d9%8a-%d8%a8.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2406,بنقردان: إلقاء القبض على مروج مخدّرات,https://essada.net/%d8%a8%d9%86%d9%82%d8%b1%d8%af%d8%a7%d9%86-%d8%a5%d9%84%d9%82%d8%a7%d8%a1-%d8%a7%d9%84%d9%82%d8%a8%d8%b6-%d8%b9%d9%84%d9%89-%d9%85%d8%b1%d9%88%d8%ac-%d9%85%d8%ae%d8%af%d9%91%d8%b1%d8%a7%d8%aa.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2407,باجة: عمّال معمل السكر يغلقون الطريق,https://essada.net/%d8%a8%d8%a7%d8%ac%d8%a9-%d8%b9%d9%85%d9%91%d8%a7%d9%84-%d9%85%d8%b9%d9%85%d9%84-%d8%a7%d9%84%d8%b3%d9%83%d8%b1-%d9%8a%d8%ba%d9%84%d9%82%d9%88%d9%86-%d8%a7%d9%84%d8%b7%d8%b1%d9%8a%d9%82.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2408,فرنانة: إجلاء أفراد عائلة داهمت السيول منزلهم,https://essada.net/%d9%81%d8%b1%d9%86%d8%a7%d9%86%d8%a9-%d8%a5%d8%ac%d9%84%d8%a7%d8%a1-%d8%a3%d9%81%d8%b1%d8%a7%d8%af-%d8%b9%d8%a7%d8%a6%d9%84%d8%a9-%d8%af%d8%a7%d9%87%d9%85%d8%aa-%d8%a7%d9%84%d8%b3%d9%8a%d9%88%d9%84.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2409,بكلفة 300 ألف دينار: إفتتاح مركز للرعاية الصحية في تطاوين,https://essada.net/%d8%a8%d9%83%d9%84%d9%81%d8%a9-300-%d8%a3%d9%84%d9%81-%d8%af%d9%8a%d9%86%d8%a7%d8%b1-%d8%a5%d9%81%d8%aa%d8%aa%d8%a7%d8%ad-%d9%85%d8%b1%d9%83%d8%b2-%d9%84%d9%84%d8%b1%d8%b9%d8%a7%d9%8a%d8%a9-%d8%a7.html,السبت 26 ربيع الثاني 1439ﻫ 13-1-2018م,
2410,الثلوج تتهاطل على مرتفعات عين دراهم و غار الدّماء,https://essada.net/%d8%a7%d9%84%d8%ab%d9%84%d9%88%d8%ac-%d8%aa%d8%aa%d9%87%d8%a7%d8%b7%d9%84-%d8%b9%d9%84%d9%89-%d9%85%d8%b1%d8%aa%d9%81%d8%b9%d8%a7%d8%aa-%d8%b9%d9%8a%d9%86-%d8%af%d8%b1%d8%a7%d9%87%d9%85-%d9%88-%d8%ba.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2411,صفاقس: اِضطراب في توزيع مياه الشرب لمدة 15 يوما,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%a7%d9%90%d8%b6%d8%b7%d8%b1%d8%a7%d8%a8-%d9%81%d9%8a-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9-%d9%85%d9%8a%d8%a7%d9%87-%d8%a7%d9%84%d8%b4%d8%b1%d8%a8-%d9%84%d9%85%d8%af%d8%a9.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2412,صفاقس: مسيرة لإحياء ذكرى “12 جانفي 2011” و تنديدا بغلاء المعيشة,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d9%85%d8%b3%d9%8a%d8%b1%d8%a9-%d9%84%d8%a5%d8%ad%d9%8a%d8%a7%d8%a1-%d8%b0%d9%83%d8%b1%d9%89-12-%d8%ac%d8%a7%d9%86%d9%81%d9%8a-2011-%d9%88-%d8%aa%d9%86%d8%af%d9%8a.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2413,بطاقة إيداع بالسجن ضد مدير دار الشباب بالقصرين,https://essada.net/%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a5%d9%8a%d8%af%d8%a7%d8%b9-%d8%a8%d8%a7%d9%84%d8%b3%d8%ac%d9%86-%d8%b6%d8%af-%d9%85%d8%af%d9%8a%d8%b1-%d8%af%d8%a7%d8%b1-%d8%a7%d9%84%d8%b4%d8%a8%d8%a7%d8%a8-%d8%a8.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2414,سيدي بوزيد: حادث مرور يودي بحياة زوجين,https://essada.net/%d8%b3%d9%8a%d8%af%d9%8a-%d8%a8%d9%88%d8%b2%d9%8a%d8%af-%d8%ad%d8%a7%d8%af%d8%ab-%d9%85%d8%b1%d9%88%d8%b1-%d9%8a%d9%88%d8%af%d9%8a-%d8%a8%d8%ad%d9%8a%d8%a7%d8%a9-%d8%b2%d9%88%d8%ac%d9%8a%d9%86.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2415,دار شعبان الفهري: تشكيل لجنة محلية لحماية الممتلكات العمومية و الخاصة‎,https://essada.net/%d8%af%d8%a7%d8%b1-%d8%b4%d8%b9%d8%a8%d8%a7%d9%86-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%aa%d8%b4%d9%83%d9%8a%d9%84-%d9%84%d8%ac%d9%86%d8%a9-%d9%85%d8%ad%d9%84%d9%8a%d8%a9-%d9%84%d8%ad%d9%85%d8%a7.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2416,بوحجلة: إيقاف 3 شبان من بينهم شخص فار من السجن منذ الثورة,https://essada.net/%d8%a8%d9%88%d8%ad%d8%ac%d9%84%d8%a9-%d8%a5%d9%8a%d9%82%d8%a7%d9%81-3-%d8%b4%d8%a8%d8%a7%d9%86-%d9%85%d9%86-%d8%a8%d9%8a%d9%86%d9%87%d9%85-%d8%b4%d8%ae%d8%b5-%d9%81%d8%a7%d8%b1-%d9%85%d9%86-%d8%a7.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2417,سليانة: 7 مليارات لصيانة المؤسسات التربوية,https://essada.net/%d8%b3%d9%84%d9%8a%d8%a7%d9%86%d8%a9-7-%d9%85%d9%84%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa-%d9%84%d8%b5%d9%8a%d8%a7%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%b1%d8%a8.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2418,رمادة: حجز سيارة مهربة من ليبيا تحمل لوحات منجمية تونسية مدلسة,https://essada.net/%d8%b1%d9%85%d8%a7%d8%af%d8%a9-%d8%ad%d8%ac%d8%b2-%d8%b3%d9%8a%d8%a7%d8%b1%d8%a9-%d9%85%d9%87%d8%b1%d8%a8%d8%a9-%d9%85%d9%86-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d8%ad%d9%85%d9%84-%d9%84%d9%88%d8%ad.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
2419,جندوبة: ثلوج متوقعة و لجنة مجابهة الكوارث في حالة إنعقاد,https://essada.net/%d8%ac%d9%86%d8%af%d9%88%d8%a8%d8%a9-%d8%ab%d9%84%d9%88%d8%ac-%d9%85%d8%aa%d9%88%d9%82%d8%b9%d8%a9-%d9%88-%d9%84%d8%ac%d9%86%d8%a9-%d9%85%d8%ac%d8%a7%d8%a8%d9%87%d8%a9-%d8%a7%d9%84%d9%83%d9%88%d8%a7.html,الجمعة 25 ربيع الثاني 1439ﻫ 12-1-2018م,
